회차,등위,상호명,당첨방식,소재지,cleaned_address
849,1등,부발로또,수동,경기 이천시 부발읍 무촌리 501 1층,경기 이천시 부발읍 무촌리 501
849,1등,GS25(상동서해점),자동,경기 부천시 원미구 상동 546-6번지 서해프라자1067호,경기 부천시 원미구 상동 546-6
849,1등,행운복권방,수동,경기 수원시 권선구 구운동 493-16,경기 수원시 권선구 구운동 493-16
849,1등,가판점,자동,서울 서초구 서초동(서초3동) 1602-2 가판,서울 서초구 서초동 1602-2
849,1등,인터넷 복권판매사이트,수동,동행복권(dhlottery.co.kr),동행복권(dhlottery.co.kr)
849,1등,버스매표소,자동,인천 부평구 부평동 549-39번지 가판,인천 부평구 부평동 549-39
849,1등,하늘과바다,자동,인천 부평구 부개동 67-9번지,인천 부평구 부개동 67-9
849,1등,종합복권방,자동,전남 해남군 해남읍 해리 189-2,전남 해남군 해남읍 해리 189-2
849,1등,현아비디오로또,자동,전남 순천시 풍덕동 877-15번지 현아비디오내,전남 순천시 풍덕동 877-15
849,1등,로또편의점,자동,전북 전주시 덕진구 인후동1가 920-5번지 로또편의점 내,전북 전주시 덕진구 인후동 1가 920-5
849,1등,범어로또판매점,자동,경남 양산시 물금읍 범어리 847-5,경남 양산시 물금읍 범어리 847-5
849,1등,CU고창강호점,수동,전북 고창군 고창읍 덕산리 3-2 1층 103호,전북 고창군 고창읍 덕산리 3-2
848,1등,천동마트,자동,대전 동구 천동(효동) 119-4,대전 동구 천동 119-4
848,1등,한일로또,자동,인천 남동구 간석동 73-4번지 1층점포101호,인천 남동구 간석동 73-4
848,1등,행운슈퍼,자동,대전 대덕구 오정동 80-22번지,대전 대덕구 오정동 80-22
848,1등,북마산복권전문점,자동,경남 창원시 마산합포구 상남동 39-4번지,경남 창원시 마산합포구 상남동 39-4
848,1등,현대마트휴게실,자동,전북 군산시 경암동 674-25번지,전북 군산시 경암동 674-25
848,1등,근대화온천슈퍼,자동,충남 아산시 도고면 향산리 276-13 충무편의점,충남 아산시 도고면 향산리 276-13
848,1등,우리로또복권,수동,경기 연천군 청산면 초성리 439-18번지,경기 연천군 청산면 초성리 439-18
847,1등,포시즌신리점. 은비복권,자동,부산 연제구 연산동(연산제6동) 1947-5 포시즌실리점 내,부산 연제구 연산동 1947-5
847,1등,남경슈퍼,자동,부산 연제구 연산3동 1833-8번지,부산 연제구 연산3동 1833-8
847,1등,GS25(서면제일점),자동,부산 부산진구 부전동 220-1,부산 부산진구 부전동 220-1
847,1등,운수대통가판점,자동,서울 성동구 하왕십리동 966-14,서울 성동구 하왕십리동 966-14
847,1등,나나 복권판매소,자동,경남 양산시 상북면 석계리 223-2,경남 양산시 상북면 석계리 223-2
847,1등,에이원,자동,경기 안양시 동안구 관양동 1389-4번지,경기 안양시 동안구 관양동 1389-4
847,1등,태양정보통신,자동,경기 광주시 중대동(광남동) 17-12 상가1층,경기 광주시 중대동 17-12
847,1등,로또구영편의점,수동,울산 울주군 범서읍 구영리 853-2번지 구영프라자1층111호,울산 울주군 범서읍 구영리 853-2
846,1등,해피데이24복권,반자동,경북 고령군 다산면 평리리 253-2번지,경북 고령군 다산면 평리리 253-2
846,1등,제철로또대리점,자동,전남 광양시 중동 1674번지 시티프라자A동116호,전남 광양시 중동 1674
846,1등,드림로또,자동,전북 전주시 덕진구 호성동1가(호성동) 749-15 1층 2호,전북 전주시 덕진구 호성동 1가 749-15
846,1등,훼미리마트 우아대로점,자동,전북 전주시 덕진구 우아동2가 866-1번지,전북 전주시 덕진구 우아동 2가 866-1
846,1등,베스토아(용전2호),자동,대전 동구 용전동 63-3번지 복합터미널서관1층59호,대전 동구 용전동 63-3
846,1등,가로가판대,수동,서울 관악구 신림동(조원동) 1643-6,서울 관악구 신림동 1643-6
846,1등,가로가판대,수동,서울 관악구 신림동(조원동) 1643-6,서울 관악구 신림동 1643-6
846,1등,가로가판대,수동,서울 관악구 신림동(조원동) 1643-6,서울 관악구 신림동 1643-6
846,1등,로또명당,수동,충남 천안시 동남구 목천읍 삼성리 145-7번지 5호,충남 천안시 동남구 목천읍 삼성리 145-7
846,1등,동탄 반송 복권방,자동,경기 화성시 반송동(동탄1동) 14-1 103호,경기 화성시 반송동 14-1
846,1등,대박로또점,자동,경기 구리시 갈매동 604-2 1층 세븐일레븐,경기 구리시 갈매동 604-2
846,1등,세븐일레븐 로또판매점,자동,경기 광주시 오포읍 신현리 399-3,경기 광주시 오포읍 신현리 399-3
846,1등,행운의집,자동,경북 안동시 북문동 23-7번지,경북 안동시 북문동 23-7
845,1등,교통카드충전소,수동,경기 고양시 덕양구 화정동 1098번지 (화정동화정역2번출구),경기 고양시 덕양구 화정동 1098
845,1등,로또복권방,자동,인천 연수구 옥련동 462-12번지 103호,인천 연수구 옥련동 462-12
845,1등,새상무복권,자동,광주 서구 치평동 1178-1 수암빌딩 1층 102호,광주 서구 치평동 1178-1
845,1등,제일복권,수동,경남 양산시 중부동(양주동) 693-2 GS편의점 터미널점,경남 양산시 중부동 693-2
845,1등,로또명당인주점,자동,충남 아산시 인주면 신성리 188-8,충남 아산시 인주면 신성리 188-8
845,1등,복권나라,자동,강원 삼척시 도계읍 도계리 393-1번지,강원 삼척시 도계읍 도계리 393-1
845,1등,CU로또,자동,인천 남구 주안동(주안1동) 115-1 101호,인천 남구 주안동 115-1
845,1등,로또복권,자동,대구 북구 구암동 765-2,대구 북구 구암동 765-2
845,1등,복권방,자동,부산 사하구 장림동 328-9번지,부산 사하구 장림동 328-9
845,1등,영광정보통신,자동,서울 성북구 하월곡동 37-18번지,서울 성북구 하월곡동 37-18
845,1등,로또복권슈퍼(국제꽃화원),자동,경기 의정부시 금오동 386-51번지,경기 의정부시 금오동 386-51
844,1등,잠실매점,자동,서울 송파구 신천동 7-18번지 잠실역 8번출구 앞 가판,서울 송파구 신천동 7-18
844,1등,천하명당복권방동소문점,자동,서울 성북구 동소문동7가(동선동) 115-3,서울 성북구 동소문동 7가 115-3
844,1등,CU마차길점복권방,반자동,서울 금천구 독산동(독산제1동) 330-1 CU(독산마차길점) 편의점내,서울 금천구 독산동 편의점내
844,1등,미나식품(로또판매점),자동,서울 강서구 방화동 484-23번지,서울 강서구 방화동 484-23
844,1등,신간판,자동,서울 중구 무교동 12-1번지,서울 중구 무교동 12-1
844,1등,돈벼락맞는곳,자동,부산 동구 범일동 833-5번지,부산 동구 범일동 833-5
844,1등,코리아로또,자동,부산 북구 구포동 587-5번지 누리마트내코너,부산 북구 구포동 587-5
844,1등,CU(알리앙스점),반자동,대구 달서구 감삼동 146-31번지,대구 달서구 감삼동 146-31
844,1등,대박천하마트,자동,인천 부평구 갈산동 367번지,인천 부평구 갈산동 367
844,1등,씨네월드매곡점,자동,광주 북구 매곡동 214-56번지,광주 북구 매곡동 214-56
844,1등,버스표판매소,수동,경기 고양시 덕양구 행신동(행신1동) 973 971번지선,경기 고양시 덕양구 행신동 973
844,1등,한아름복권방(매탄점),자동,경기 수원시 영통구 매탄동 1174,경기 수원시 영통구 매탄동 1174
844,1등,CU(여주IC점),수동,경기 여주시 점봉동(여흥동) 437-1,경기 여주시 점봉동 437-1
844,1등,유방매표소,자동,경기 용인시 처인구 유방동(유림동) 310-10,경기 용인시 처인구 유방동 310-10
844,1등,로또복권방,자동,경기 의왕시 오전동 324-9,경기 의왕시 오전동 324-9
844,1등,노다지복권,수동,강원 삼척시 남양동 55-62번지 인화상가A-106호,강원 삼척시 남양동 55-62
844,1등,월드마트,자동,충북 청주시 흥덕구 복대동 2405번지,충북 청주시 흥덕구 복대동 2405
844,1등,천하제일복권명당연무점,자동,충남 논산시 연무읍 안심리 1126-36번지,충남 논산시 연무읍 안심리 1126-36
843,1등,싱글벙글6/45,수동,부산 연제구 연산동(연산제5동) 1330-10 좌측 싱글벙글복권방,부산 연제구 연산동 1330-10
843,1등,하늘과바다,자동,인천 부평구 부개동 67-9번지,인천 부평구 부개동 67-9
843,1등,둔포로또판매점,자동,충남 아산시 둔포면 둔포리 479-1 둔포로또판매점,충남 아산시 둔포면 둔포리 479-1
843,1등,씨유 영주 가흥대로점,자동,경북 영주시 가흥동 1821 CU가흥대로점,경북 영주시 가흥동 1821
843,1등,대박찬스,자동,경남 창원시 마산합포구 자산동 299-6번지,경남 창원시 마산합포구 자산동 299-6
842,1등,서하네,자동,서울 구로구 개봉동 407-15번지,서울 구로구 개봉동 407-15
842,1등,돈벼락맞는곳,자동,부산 서구 토성동3가 1-11번지,부산 서구 토성동 3가 1-11
842,1등,대운,자동,경기 김포시 대곶면 율생리 15-5,경기 김포시 대곶면 율생리 15-5
842,1등,터미널편의점1층,자동,경기 수원시 권선구 권선동 1189 수원복합터미널1301호,경기 수원시 권선구 권선동 1189
842,1등,행운로또판매점,자동,경기 시흥시 정왕동(정왕4동) 2515,경기 시흥시 정왕동 2515
842,1등,마이더스로또복권방,자동,경기 안양시 동안구 관양동 1505-7번지,경기 안양시 동안구 관양동 1505-7
842,1등,우두로또,자동,강원 춘천시 우두동 691-14 1층,강원 춘천시 우두동 691-14
842,1등,복권명당,자동,경북 경산시 중방동 848-9번지,경북 경산시 중방동 848-9
842,1등,세방매점,자동,경북 경주시 용강동 754-3,경북 경주시 용강동 754-3
842,1등,죽림프라자,자동,경남 통영시 광도면 죽림리 1585-61 1층 105호 CU편의점,경남 통영시 광도면 죽림리 1585-61
841,1등,지원물산,자동,서울 노원구 공릉동 644-12번지,서울 노원구 공릉동 644-12
841,1등,우미6호가판점,수동,서울 서대문구 충정로3가(충현동) 190-21,서울 서대문구 충정로 3가 190-21
841,1등,전원레코드,자동,부산 북구 금곡동 57-7번지,부산 북구 금곡동 57-7
841,1등,천하명당복권,자동,대구 북구 읍내동 771-3번지,대구 북구 읍내동 771-3
841,1등,씨스페이스(범물청구점),수동,대구 수성구 범물동 1277-11번지,대구 수성구 범물동 1277-11
841,1등,충남상회,자동,인천 남구 숭의동 106-21번지,인천 남구 숭의동 106-21
841,1등,로또,수동,경기 구리시 갈매동 610-5 CU갈매에이스점,경기 구리시 갈매동 610-5
841,1등,북문복권방,자동,경기 수원시 장안구 영화동 311-12,경기 수원시 장안구 영화동 311-12
841,1등,25시슈퍼,자동,경기 시흥시 정왕동 1882-11번지 홍익프라자1층107호,경기 시흥시 정왕동 1882-11
841,1등,태양복권방,수동,경기 파주시 문산읍 선유리 430-37번지,경기 파주시 문산읍 선유리 430-37
841,1등,천하명당,수동,강원 철원군 동송읍 이평리 705-19,강원 철원군 동송읍 이평리 705-19
841,1등,로또복권방분평점,자동,충북 청주시 서원구 분평동 1258번지,충북 청주시 서원구 분평동 1258
841,1등,복권판매점,수동,충남 서산시 동문동(동문2동) 797-13 미림화랑 옆 1층 상가,충남 서산시 동문동 797-13
841,1등,활력,수동,충남 서산시 동문동 425-6번지 버스터미널에서 새마을금고를지나 원광한의원 맞은편 1층상가(건강원),충남 서산시 동문동 425-6
841,1등,오름복권,수동,경남 김해시 진례면 송정리 336-6 CU편의점 내,경남 김해시 진례면 송정리 336-6
841,1등,목화휴게소,자동,경남 사천시 용현면 주문리 4,경남 사천시 용현면 주문리 4
841,1등,Goodday복권전문점,자동,경남 창원시 성산구 반지동 82-16번지,경남 창원시 성산구 반지동 82-16
840,1등,대일슈퍼,자동,대전 서구 월평동(월평1동) 626,대전 서구 월평동 626
840,1등,버스표판매소,자동,경기 고양시 덕양구 행신동(행신1동) 973 971번지선,경기 고양시 덕양구 행신동 973
840,1등,나이키로또복권방,반자동,경기 광주시 초월읍 산이리 13-15,경기 광주시 초월읍 산이리 13-15
840,1등,CU(구리토평점),자동,경기 구리시 토평동 997번지,경기 구리시 토평동 997
840,1등,나눔로또,자동,경기 수원시 팔달구 팔달로2가(행궁동) 91-1 병원 앞 가판점,경기 수원시 팔달구 팔달로 2가 91-1
840,1등,나도로또,자동,경기 파주시 동패동 1759-6번지 씨티타워104호,경기 파주시 동패동 1759-6
840,1등,407억당첨가판점,자동,강원 춘천시 중앙로2가(약사명동) 27-1 국민은행앞 가판,강원 춘천시 중앙로 2가 27-1
840,1등,학우사혜진로또판매점,자동,경북 울진군 후포면 후포리 1036-12번지,경북 울진군 후포면 후포리 1036-12
840,1등,해피복권,수동,경남 창원시 마산회원구 양덕동 17-3번지 양덕편의점 내,경남 창원시 마산회원구 양덕동 17-3
840,1등,GS25(진해제일점),수동,경남 창원시 진해구 화천동 19-2번지,경남 창원시 진해구 화천동 19-2
839,1등,교통카드판매대,자동,서울 강동구 고덕동 210-1번지 구서울승합종점앞,서울 강동구 고덕동 210-1
839,1등,열린복권방,반자동,부산 사상구 괘법동 546-16번지 프라자슈퍼,부산 사상구 괘법동 546-16
839,1등,로또나라,수동,대구 남구 대명동 1651-16번지,대구 남구 대명동 1651-16
839,1등,복권천국,자동,인천 남동구 간석동 342-6번지,인천 남동구 간석동 342-6
839,1등,천일복권방,자동,울산 중구 우정동 436-124,울산 중구 우정동 436-124
839,1등,한꿈복권방,자동,울산 중구 남외동 486-5번지 베스트편의점내,울산 중구 남외동 486-5
